_id,civility,howWeMet,mailing,sms,createdAt,updatedAt,cgu_accepted.cgu_last_version_accepted,cgu_accepted.accepted_when,validatedEmail,companyOrSchool,lastConnection,company.type,company.tvaNumber,email
620e4f9e40cc3e4bf30441c0,female,autre,FAUX,FAUX,2022-02-17 00:00:00,1653396021514.0,VRAI,2022-02-17,VRAI,inconnu,2022-02-17,ASSO,Pas de TVA,
620e1f1e40cc3e4bf3044183,female,bouche à oreille,FAUX,FAUX,2022-02-17 00:00:00,1653396021512.0,VRAI,2022-02-17,VRAI,inconnu,,INCONNU,Pas de TVA,
620d380140cc3e4bf3044115,female,bouche à oreille,VRAI,VRAI,2022-02-16 00:00:00,1653396021509.0,VRAI,2022-02-16,VRAI,inconnu,2022-04-05,INCONNU,Pas de TVA,
620d04c895e32c4827f9c3f4,female,bouche à oreille,VRAI,VRAI,2022-02-16 00:00:00,1653396021508.0,VRAI,2022-02-16,VRAI,inconnu,2022-03-16,INCONNU,Pas de TVA,
620cd89895e32c4827f9c3d0,male,bouche à oreille,VRAI,VRAI,2022-02-16 00:00:00,1653396021507.0,VRAI,2022-02-16,VRAI,inconnu,2022-02-23,INCONNU,Pas de TVA,
620b796095e32c4827f9c28f,male,recherche web,VRAI,VRAI,2022-02-15 00:00:00,1653396021505.0,VRAI,2022-02-15,VRAI,inconnu,,INCONNU,Pas de TVA,
620a891e95e32c4827f9c1d9,female,bouche à oreille,VRAI,VRAI,2022-02-14 00:00:00,1653396021504.0,VRAI,2022-02-14,VRAI,inconnu,2022-02-17,INCONNU,Pas de TVA,
62069a6c95e32c4827f9be3a,male,autre,FAUX,VRAI,2022-02-11 00:00:00,1680074656402.0,VRAI,2022-02-11,VRAI,inconnu,2023-03-29,SAS,Pas de TVA,
620697fa95e32c4827f9be38,female,bouche à oreille,FAUX,FAUX,2022-02-11 00:00:00,1690299806537.0,VRAI,2022-02-11,VRAI,inconnu,2023-07-25,MICRO,Pas de TVA,
62067a7195e32c4827f9be0d,female,bouche à oreille,VRAI,VRAI,2022-02-11 00:00:00,1653396021497.0,VRAI,2022-02-11,VRAI,inconnu,,INCONNU,Pas de TVA,
6203db3095e32c4827f9bc43,male,autre,FAUX,VRAI,2022-02-09 00:00:00,1653396021494.0,VRAI,2022-02-09,VRAI,inconnu,,INCONNU,Pas de TVA,
6203a56b95e32c4827f9bbe2,female,bouche à oreille,VRAI,FAUX,2022-02-09 00:00:00,1653396021493.0,VRAI,2022-02-09,VRAI,inconnu,,INCONNU,Pas de TVA,
62023b9195e32c4827f9ba94,male,autre,VRAI,VRAI,2022-02-08 00:00:00,1700569365061.0,VRAI,2022-02-08,VRAI,inconnu,2023-11-21,INCONNU,Pas de TVA,
6202300995e32c4827f9ba75,male,autre,False,VRAI,2022-02-08 00:00:00,1653396021490.0,VRAI,2022-02-08,VRAI,inconnu,,INCONNU,Pas de TVA,
6200e8c995e32c4827f9b97a,female,recherche web,VRAI,VRAI,2022-02-07 00:00:00,1655459814091.0,VRAI,2022-02-07,VRAI,inconnu,2022-03-09,INCONNU,Pas de TVA,
61ff942795e32c4827f9b8bb,male,autre,VRAI,VRAI,2022-02-06 00:00:00,1653396021488.0,VRAI,2022-02-06,Inconnu,inconnu,,INCONNU,Pas de TVA,
61fd64e395e32c4827f9a1de,male,autre,FAUX,FAUX,2022-02-04 00:00:00,1653396021487.0,VRAI,2022-02-04,VRAI,inconnu,,INCONNU,Pas de TVA,
61fd602895e32c4827f9a1d9,male,bouche à oreille,VRAI,VRAI,2022-02-04 00:00:00,1678964842380.0,VRAI,2022-02-04,VRAI,inconnu,2023-03-16,INCONNU,Pas de TVA,
61fd26ab95e32c4827f9a199,male,bouche à oreille,FAUX,FAUX,2022-02-04 00:00:00,1675069191777.0,VRAI,2022-02-04,VRAI,inconnu,2023-01-30,MICRO,Pas de TVA,
61fcd00b95e32c4827f9a0bb,female,recherche web,VRAI,FAUX,2022-02-04 00:00:00,1653396021483.0,VRAI,2022-02-04,VRAI,inconnu,,INCONNU,Pas de TVA,
61fbedf695e32c4827f9a06d,female,autre,FAUX,VRAI,2022-02-03 00:00:00,1653396021482.0,VRAI,2022-02-03,VRAI,inconnu,2022-05-02,INCONNU,Pas de TVA,
61fbbf8095e32c4827f9a01e,male,autre,FAUX,VRAI,2022-02-03 00:00:00,1699372348432.0,VRAI,2022-02-03,VRAI,inconnu,2023-11-07,MICRO,Pas de TVA,
61fb111995e32c4827f99f5a,male,recherche web,VRAI,VRAI,2022-02-03 00:00:00,1653396021479.0,VRAI,2022-02-02,VRAI,inconnu,2022-03-07,INCONNU,Pas de TVA,
61fabdcb95e32c4827f99f38,male,entreprise partenaire,FAUX,FAUX,2022-02-02 00:00:00,1653396021478.0,VRAI,2022-02-02,VRAI,inconnu,2022-04-07,INCONNU,Pas de TVA,
61fab5ae95e32c4827f99f35,male,autre,FAUX,FAUX,2022-02-02 00:00:00,1700729977285.0,VRAI,2022-02-02,VRAI,inconnu,2023-11-23,INCONNU,Pas de TVA,
61fab4ab95e32c4827f99f33,female,autre,FAUX,VRAI,2022-02-02 00:00:00,1653396021476.0,VRAI,2022-02-02,VRAI,inconnu,,INCONNU,Pas de TVA,
61fa986295e32c4827f99ef6,female,autre,FAUX,VRAI,2022-02-02 00:00:00,1653396021474.0,VRAI,2022-02-02,VRAI,inconnu,,INCONNU,Pas de TVA,
61fa88f795e32c4827f99ec4,female,autre,VRAI,FAUX,2022-02-02 00:00:00,1653396021473.0,VRAI,2022-02-02,Inconnu,inconnu,2022-02-07,INCONNU,Pas de TVA,
61fa87c095e32c4827f99ebc,female,entreprise partenaire,VRAI,FAUX,2022-02-02 00:00:00,1653396021465.0,VRAI,2022-02-02,VRAI,inconnu,2022-02-17,ASSO,Pas de TVA,
61fa87be95e32c4827f99eba,female,publicité,FAUX,FAUX,2022-02-02 00:00:00,1653396021461.0,VRAI,2022-02-02,VRAI,inconnu,2022-02-03,ASSO,Pas de TVA,
61f9723995e32c4827f99e30,male,autre,FAUX,FAUX,2022-02-01 00:00:00,1653396021458.0,VRAI,2022-02-01,VRAI,inconnu,,SAS,Pas de TVA,
61f8f23795e32c4827f99da3,female,bouche à oreille,FAUX,VRAI,2022-02-01 00:00:00,1653396021457.0,VRAI,2022-02-01,VRAI,inconnu,2022-03-09,INCONNU,Pas de TVA,
61f8579f95e32c4827f99d61,female,autre,FAUX,FAUX,2022-01-31 00:00:00,1685553578657.0,VRAI,2022-01-31,VRAI,inconnu,2023-05-31,SASU,Pas de TVA,
61f8148c95e32c4827f99d51,female,recherche web,FAUX,VRAI,2022-01-31 00:00:00,1653396021454.0,VRAI,2022-01-31,VRAI,inconnu,2022-05-02,INCONNU,Pas de TVA,
61f80d0a95e32c4827f99d4e,male,bouche à oreille,VRAI,FAUX,2022-01-31 00:00:00,1678965838423.0,VRAI,2022-01-31,VRAI,inconnu,2023-03-16,SASU,Pas de TVA,
61f8061295e32c4827f99d49,male,recherche web,VRAI,VRAI,2022-01-31 00:00:00,1653396021448.0,VRAI,2022-01-31,VRAI,inconnu,,INCONNU,Pas de TVA,
61f8001795e32c4827f99d40,male,bouche à oreille,FAUX,VRAI,2022-01-31 00:00:00,1653396021443.0,VRAI,2022-01-31,VRAI,inconnu,,SASU,Pas de TVA,
61f7f94d95e32c4827f99d2c,female,autre,FAUX,FAUX,2022-01-31 00:00:00,1689578041819.0,VRAI,2022-01-31,VRAI,inconnu,2023-07-17,ASSO,Pas de TVA,
61f7b53495e32c4827f99cf5,male,entreprise partenaire,FAUX,VRAI,2022-01-31 00:00:00,1653396021437.0,VRAI,2022-01-31,VRAI,inconnu,2022-04-29,INCONNU,Pas de TVA,
61f6a83695e32c4827f99c84,male,recherche web,VRAI,FAUX,2022-01-30 00:00:00,1698353753567.0,VRAI,2022-01-30,VRAI,inconnu,2023-10-26,SASU,Pas de TVA,
61f5af5b95e32c4827f99c3d,female,recherche web,VRAI,VRAI,2022-01-29 00:00:00,1689763470889.0,VRAI,2022-01-29,VRAI,inconnu,2023-07-19,MICRO,Pas de TVA,
61f40a2395e32c4827f99a85,female,non renseigné,FAUX,FAUX,2022-01-28 00:00:00,1653396021423.0,VRAI,2022-01-28,VRAI,inconnu,,MICRO,Pas de TVA,
61f3cfc495e32c4827f99a3a,female,autre,FAUX,FAUX,2022-01-28 00:00:00,1670499871082.0,VRAI,2022-01-28,VRAI,inconnu,2022-12-08,INCONNU,Pas de TVA,
61f3a8ef95e32c4827f999f1,male,autre,FAUX,VRAI,2022-01-28 00:00:00,1653396021420.0,VRAI,2022-01-28,VRAI,inconnu,2022-01-28,INCONNU,Pas de TVA,
61f2dd8195e32c4827f999a8,female,autre,FAUX,VRAI,2022-01-27 00:00:00,1653396021419.0,VRAI,2022-01-27,VRAI,inconnu,,INCONNU,Pas de TVA,
61f2ce1395e32c4827f9999c,male,autre,FAUX,VRAI,2022-01-27 00:00:00,1653396021418.0,VRAI,2022-01-27,VRAI,inconnu,2022-01-28,INCONNU,Pas de TVA,
61f2be4d95e32c4827f99987,male,autre,FAUX,FAUX,2022-01-27 00:00:00,1653396021416.0,VRAI,2022-01-27,VRAI,inconnu,2022-02-09,INCONNU,Pas de TVA,
61f29fd3686cce77cc835bc6,female,bouche à oreille,FAUX,FAUX,2022-01-27 00:00:00,1677864327301.0,VRAI,2022-01-27,VRAI,inconnu,2023-03-03,EI,Pas de TVA,
61f265bd686cce77cc835b7b,male,non renseigné,FAUX,FAUX,2022-01-27 00:00:00,1653396021414.0,VRAI,2022-01-27,VRAI,inconnu,2022-01-27,INCONNU,Pas de TVA,
61f1afaf686cce77cc835b2e,female,bouche à oreille,FAUX,FAUX,2022-01-26 00:00:00,1687954378927.0,VRAI,2022-01-26,VRAI,inconnu,2023-06-28,MICRO,Pas de TVA,
61f158dd686cce77cc835af6,male,autre,FAUX,VRAI,2022-01-26 00:00:00,1653396021411.0,VRAI,2022-01-26,VRAI,inconnu,,INCONNU,Pas de TVA,
61f1192d686cce77cc835a28,male,bouche à oreille,FAUX,VRAI,2022-01-26 00:00:00,1653396021407.0,VRAI,2022-01-26,VRAI,inconnu,2022-01-26,INCONNU,Pas de TVA,
61f10742a3e562521d224fd9,female,autre,FAUX,FAUX,2022-01-26 00:00:00,1690273777341.0,VRAI,2022-01-26,VRAI,inconnu,2023-07-25,EI,Pas de TVA,
61f0100241979a0867314424,female,autre,FAUX,VRAI,2022-01-25 00:00:00,1672666856737.0,VRAI,2022-01-25,VRAI,inconnu,2023-01-02,INCONNU,Pas de TVA,
61f00c9c41979a0867314405,female,entreprise partenaire,VRAI,VRAI,2022-01-25 00:00:00,1653396021402.0,VRAI,2022-01-25,VRAI,inconnu,,INCONNU,Pas de TVA,
61eeec5141979a0867314327,male,autre,FAUX,VRAI,2022-01-24 00:00:00,1676047434119.0,VRAI,2022-01-24,VRAI,inconnu,2023-02-10,INCONNU,Pas de TVA,
61eeb60641979a08673142fc,female,autre,FAUX,VRAI,2022-01-24 00:00:00,1653396021399.0,VRAI,2022-01-24,VRAI,inconnu,,INCONNU,Pas de TVA,
61ee9a1041979a08673142c9,female,autre,VRAI,VRAI,2022-01-24 00:00:00,1673791962399.0,VRAI,2022-01-24,VRAI,inconnu,2023-01-15,INCONNU,Pas de TVA,
61edb0e441979a0867314207,female,bouche à oreille,FAUX,VRAI,2022-01-23 00:00:00,1653396021392.0,VRAI,2022-01-23,VRAI,inconnu,2022-03-30,SAS,Pas de TVA,
61ed82b641979a08673141e3,male,autre,VRAI,VRAI,2022-01-23 00:00:00,1653396021390.0,VRAI,2022-01-23,VRAI,inconnu,,INCONNU,Pas de TVA,
61ed298d41979a08673141bc,female,bouche à oreille,VRAI,VRAI,2022-01-23 00:00:00,1695629019418.0,VRAI,2022-01-23,VRAI,inconnu,2023-09-25,SASU,Pas de TVA,
61ec325241979a086731411a,male,autre,VRAI,VRAI,2022-01-22 00:00:00,1666269987499.0,VRAI,2022-01-22,VRAI,inconnu,2022-10-20,INCONNU,Pas de TVA,
61ead95b41979a086731408a,female,autre,FAUX,FAUX,2022-01-21 00:00:00,1661508506954.0,VRAI,2022-01-21,VRAI,inconnu,2022-08-26,MICRO,Pas de TVA,
61eaad5541979a086731407c,female,autre,FAUX,FAUX,2022-01-21 00:00:00,1653396021361.0,VRAI,2022-01-21,VRAI,inconnu,,INCONNU,Pas de TVA,
61eaa70541979a086731407a,male,bouche à oreille,VRAI,VRAI,2022-01-21 00:00:00,1653396021355.0,VRAI,2022-01-21,VRAI,inconnu,2022-02-27,MICRO,Pas de TVA,
61ea690641979a0867314035,female,bouche à oreille,FAUX,FAUX,2022-01-21 00:00:00,1660802686577.0,VRAI,2022-01-21,VRAI,inconnu,2022-08-18,MICRO,Pas de TVA,
61e9c54141979a0867314011,male,bouche à oreille,FAUX,VRAI,2022-01-20 00:00:00,1689694885901.0,VRAI,2022-01-20,VRAI,inconnu,2023-07-18,INCONNU,Pas de TVA,
61e9c23341979a086731400f,female,recherche web,FAUX,VRAI,2022-01-20 00:00:00,1653396021351.0,VRAI,2022-01-20,VRAI,inconnu,,INCONNU,Pas de TVA,
61e9a26d41979a0867314000,female,recherche web,VRAI,VRAI,2022-01-20 00:00:00,1653396021350.0,VRAI,2022-01-20,VRAI,inconnu,2022-01-25,INCONNU,Pas de TVA,
61e9796041979a0867313fe3,male,autre,FAUX,VRAI,2022-01-20 00:00:00,1653396021348.0,VRAI,2022-01-20,VRAI,inconnu,,INCONNU,Pas de TVA,
61e9390441979a0867313fc4,female,recherche web,VRAI,VRAI,2022-01-20 00:00:00,1653396021346.0,VRAI,2022-01-20,VRAI,inconnu,,INCONNU,Pas de TVA,
61e927db41979a0867313fb5,male,bouche à oreille,FAUX,FAUX,2022-01-20 00:00:00,1698236170430.0,VRAI,2022-01-20,VRAI,inconnu,2023-10-25,MICRO,Pas de TVA,
61e8674f41979a0867313f4f,female,autre,VRAI,FAUX,2022-01-19 00:00:00,1653396021339.0,VRAI,2022-01-19,VRAI,inconnu,,INCONNU,Pas de TVA,
61e8439841979a0867313f3d,male,autre,VRAI,VRAI,2022-01-19 00:00:00,1653396021338.0,VRAI,2022-01-19,VRAI,inconnu,,INCONNU,Pas de TVA,
61e8433f41979a0867313f3b,male,autre,VRAI,VRAI,2022-01-19 00:00:00,1653396021337.0,VRAI,2022-01-19,VRAI,inconnu,2022-01-25,INCONNU,Pas de TVA,
61e82e5541979a0867313f17,female,autre,FAUX,FAUX,2022-01-19 00:00:00,1701182698588.0,VRAI,2022-01-19,VRAI,inconnu,2023-11-28,SARL,Pas de TVA,
61e827d041979a0867313efb,male,bouche à oreille,FAUX,FAUX,2022-01-19 00:00:00,1666106458493.0,VRAI,2022-01-19,VRAI,inconnu,2022-10-18,INCONNU,Pas de TVA,
61e81c3841979a0867313ede,male,bouche à oreille,FAUX,VRAI,2022-01-19 00:00:00,1676462015493.0,VRAI,2022-01-19,VRAI,inconnu,2023-02-15,SASU,Pas de TVA,
61e8172d41979a0867313ed2,female,bouche à oreille,FAUX,VRAI,2022-01-19 00:00:00,1674638030550.0,VRAI,2022-01-19,VRAI,inconnu,2023-01-25,SARL,Pas de TVA,
61e7fd0641979a0867313e92,female,autre,VRAI,VRAI,2022-01-19 00:00:00,1653396021323.0,VRAI,2022-01-19,VRAI,inconnu,2022-01-19,INCONNU,Pas de TVA,
61e7eb4f41979a0867313e42,male,autre,VRAI,VRAI,2022-01-19 00:00:00,1653396021322.0,VRAI,2022-01-19,VRAI,inconnu,,INCONNU,Pas de TVA,
61e7eb4b41979a0867313e40,female,non renseigné,FAUX,VRAI,2022-01-19 00:00:00,1653396021321.0,VRAI,2022-01-19,VRAI,inconnu,2022-01-19,INCONNU,Pas de TVA,
61e7ea6f41979a0867313e36,male,recherche web,VRAI,VRAI,2022-01-19 00:00:00,1653396021320.0,VRAI,2022-01-19,VRAI,inconnu,,INCONNU,Pas de TVA,
61e7e00c41979a0867313e21,male,recherche web,VRAI,FAUX,2022-01-19 00:00:00,1653396021317.0,VRAI,2022-01-19,VRAI,inconnu,,INCONNU,Pas de TVA,
61e6d79c41979a0867313db9,male,autre,FAUX,VRAI,2022-01-18 00:00:00,1653396021311.0,VRAI,2022-01-18,VRAI,inconnu,2022-01-25,INCONNU,Pas de TVA,
61e6cb8441979a0867313d90,female,bouche à oreille,FAUX,FAUX,2022-01-18 00:00:00,1692804357928.0,VRAI,2022-01-18,VRAI,inconnu,2023-08-23,INCONNU,Pas de TVA,
61e6acd141979a0867313d71,male,recherche web,VRAI,FAUX,2022-01-18 00:00:00,1653396021308.0,VRAI,2022-01-18,VRAI,inconnu,2022-01-23,INCONNU,Pas de TVA,
61e68caa41979a0867313d4e,female,autre,VRAI,VRAI,2022-01-18 00:00:00,1683107286627.0,VRAI,2022-01-18,VRAI,inconnu,2023-05-03,INCONNU,Pas de TVA,
61e59fd941979a0867313ceb,male,autre,FAUX,VRAI,2022-01-17 00:00:00,1653396021304.0,VRAI,2022-01-17,VRAI,inconnu,,INCONNU,Pas de TVA,
61e595e841979a0867313cdd,female,autre,VRAI,VRAI,2022-01-17 00:00:00,1701680493323.0,VRAI,2022-01-17,VRAI,inconnu,2023-12-04,MICRO,Pas de TVA,
61e414cc38c17b3fae8cb5c3,male,autre,FAUX,VRAI,2022-01-16 00:00:00,1653396021300.0,VRAI,2022-01-16,VRAI,inconnu,2022-01-19,INCONNU,Pas de TVA,
61e2987338c17b3fae8cb55d,male,bouche à oreille,VRAI,VRAI,2022-01-15 00:00:00,1653396021298.0,VRAI,2022-01-15,VRAI,inconnu,,INCONNU,Pas de TVA,
61e272d538c17b3fae8cb553,male,recherche web,VRAI,VRAI,2022-01-15 00:00:00,1697744081295.0,VRAI,2022-01-15,VRAI,inconnu,2023-10-19,INCONNU,Pas de TVA,
61e16d2d38c17b3fae8cb50b,female,recherche web,FAUX,FAUX,2022-01-14 00:00:00,1661355160765.0,VRAI,2022-01-14,VRAI,inconnu,2022-08-24,INCONNU,Pas de TVA,
61e02cc338c17b3fae8cb48b,male,bouche à oreille,FAUX,FAUX,2022-01-13 00:00:00,1653396021293.0,VRAI,2022-01-13,VRAI,inconnu,,INCONNU,Pas de TVA,
61dff339f18aaa130b6cd03a,male,association partenaire,FAUX,FAUX,2022-01-13 00:00:00,1653396021291.0,VRAI,2022-01-13,VRAI,inconnu,,INCONNU,Pas de TVA,
61df13f7f18aaa130b6ccffb,male,recherche web,FAUX,VRAI,2022-01-12 00:00:00,1653396021289.0,VRAI,2022-01-12,VRAI,inconnu,,INCONNU,Pas de TVA,
61df11a4f18aaa130b6ccff9,male,bouche à oreille,FAUX,FAUX,2022-01-12 00:00:00,1670833408976.0,VRAI,2022-01-12,VRAI,inconnu,2022-12-12,EURL,Pas de TVA,
61def728f18aaa130b6ccfc9,female,autre,VRAI,VRAI,2022-01-12 00:00:00,1653396021284.0,VRAI,2022-01-12,VRAI,inconnu,,INCONNU,Pas de TVA,
61de929bf18aaa130b6ccf2b,male,autre,VRAI,VRAI,2022-01-12 00:00:00,1653396021282.0,VRAI,2022-01-12,VRAI,inconnu,2022-02-09,INCONNU,Pas de TVA,
61de0236f18aaa130b6ccefe,female,association partenaire,VRAI,VRAI,2022-01-11 00:00:00,1653396021280.0,VRAI,2022-01-11,VRAI,inconnu,2022-03-04,INCONNU,Pas de TVA,
61dd3163a099576dc0a44e4d,female,recherche web,VRAI,VRAI,2022-01-11 00:00:00,1653396021279.0,VRAI,2022-01-11,VRAI,inconnu,,INCONNU,Pas de TVA,
61d84720819ebe571eccddc9,male,autre,FAUX,VRAI,2022-01-07 00:00:00,1653396021273.0,VRAI,2022-01-07,VRAI,inconnu,2022-01-11,SAS,Pas de TVA,
61d6c492ca71a24b561b8416,female,bouche à oreille,VRAI,VRAI,2022-01-06 00:00:00,1653396021266.0,VRAI,2022-01-06,VRAI,inconnu,2022-04-11,SASU,Pas de TVA,
61d60b5dca71a24b561b83d9,male,bouche à oreille,FAUX,VRAI,2022-01-05 00:00:00,1699545052748.0,VRAI,2022-01-05,VRAI,inconnu,2023-11-09,SASU,Pas de TVA,
61d5d6aeca71a24b561b83b7,male,autre,FAUX,FAUX,2022-01-05 00:00:00,1653396021264.0,VRAI,2022-01-05,VRAI,inconnu,,INCONNU,Pas de TVA,
61d5cfa7ca71a24b561b83b2,male,recherche web,FAUX,VRAI,2022-01-05 00:00:00,1653396021262.0,VRAI,2022-01-05,VRAI,inconnu,,INCONNU,Pas de TVA,
61d5c758ca71a24b561b83aa,female,autre,FAUX,FAUX,2022-01-05 00:00:00,1653396021261.0,VRAI,2022-01-05,VRAI,inconnu,,INCONNU,Pas de TVA,
61d54c1fca71a24b561b8329,male,autre,FAUX,FAUX,2022-01-05 00:00:00,1700470304020.0,VRAI,2022-01-05,VRAI,inconnu,2023-11-20,SAS,Pas de TVA,
61d45c9cca71a24b561b8297,female,autre,VRAI,VRAI,2022-01-04 00:00:00,1699886719882.0,VRAI,2022-01-04,VRAI,inconnu,2023-11-13,MICRO,Pas de TVA,
61d451b1ca71a24b561b8288,male,autre,FAUX,FAUX,2022-01-04 00:00:00,1695628872486.0,VRAI,2022-01-04,VRAI,inconnu,2023-09-25,SARL,Pas de TVA,
61d3673cca71a24b561b7d97,female,autre,FAUX,FAUX,2022-01-03 00:00:00,1653396021249.0,VRAI,2022-01-03,VRAI,inconnu,,INCONNU,Pas de TVA,
61d34a21ca71a24b561b7d85,female,entreprise partenaire,FAUX,FAUX,2022-01-03 00:00:00,1653396021248.0,VRAI,2022-01-03,VRAI,inconnu,2022-01-04,SARL,Pas de TVA,
61d2e78aca71a24b561b7d36,female,autre,VRAI,VRAI,2022-01-03 00:00:00,1653396021247.0,VRAI,2022-01-03,VRAI,inconnu,,INCONNU,Pas de TVA,
61cd9fe6ca71a24b561b7abb,male,bouche à oreille,VRAI,VRAI,2021-11-30 00:00:00,1665992224045.0,VRAI,2021-12-30,VRAI,inconnu,2022-10-17,INCONNU,Pas de TVA,
61cd880dca71a24b561b7a82,female,autre,FAUX,FAUX,2021-11-30 00:00:00,1677171611564.0,VRAI,2021-12-30,VRAI,inconnu,2023-02-23,SASU,Pas de TVA,
61cb2dd8ca71a24b561b7870,male,autre,FAUX,FAUX,2021-11-28 00:00:00,1653396021243.0,VRAI,2021-12-28,VRAI,inconnu,2022-01-07,INCONNU,Pas de TVA,
61cae1f5ca71a24b561b7850,female,entreprise partenaire,FAUX,FAUX,2021-11-28 00:00:00,1653396021242.0,VRAI,2021-12-28,VRAI,inconnu,,INCONNU,Pas de TVA,
61c9b706ca71a24b561b7783,female,entreprise partenaire,VRAI,VRAI,2021-11-27 00:00:00,1698346381854.0,VRAI,2021-12-27,VRAI,inconnu,2023-10-26,MICRO,Pas de TVA,
61c986e4ca71a24b561b7775,male,autre,VRAI,VRAI,2021-11-27 00:00:00,1653396021234.0,VRAI,2021-12-27,VRAI,inconnu,,INCONNU,Pas de TVA,
61c4c4b4ca71a24b561b759e,male,autre,FAUX,FAUX,2021-11-23 00:00:00,1653396021232.0,VRAI,2021-12-23,VRAI,inconnu,2021-12-23,INCONNU,Pas de TVA,
61c44a76ca71a24b561b74f3,male,bouche à oreille,VRAI,FAUX,2021-11-23 00:00:00,1653396021227.0,VRAI,2021-12-23,VRAI,inconnu,,SAS,Pas de TVA,
61c428f1ca71a24b561b7497,male,bouche à oreille,FAUX,FAUX,2021-11-23 00:00:00,1653396021225.0,VRAI,2021-12-23,VRAI,inconnu,,INCONNU,Pas de TVA,
61c37aeec9f6ca32ad4fe0e9,female,autre,VRAI,VRAI,2021-11-22 00:00:00,1653396021219.0,VRAI,2021-12-22,VRAI,inconnu,,INCONNU,Pas de TVA,
61c2fcd3c9f6ca32ad4fe070,female,autre,FAUX,FAUX,2021-11-22 00:00:00,1683899816091.0,VRAI,2021-12-22,VRAI,inconnu,2023-05-12,SASU,Pas de TVA,
61c1b0df64217e083ca41b60,female,non renseigné,FAUX,FAUX,2021-11-21 00:00:00,1653396021213.0,VRAI,2021-12-21,VRAI,inconnu,,SARL,Pas de TVA,
61bdb3352314dc0c6f4ae3ab,male,bouche à oreille,VRAI,VRAI,2021-11-18 00:00:00,1687247821142.0,VRAI,2021-12-18,VRAI,inconnu,2023-06-20,MICRO,Pas de TVA,
61bcf8482314dc0c6f4ae325,male,bouche à oreille,VRAI,VRAI,2021-11-17 00:00:00,1653396021208.0,VRAI,2021-12-17,VRAI,inconnu,,INCONNU,Pas de TVA,
61bc8e082314dc0c6f4ae203,female,association partenaire,FAUX,VRAI,2021-11-17 00:00:00,1653396021207.0,VRAI,2021-12-17,VRAI,inconnu,2022-01-17,INCONNU,Pas de TVA,
61bc8b472314dc0c6f4ae1ff,male,entreprise partenaire,FAUX,VRAI,2021-11-17 00:00:00,1653396021205.0,VRAI,2021-12-17,VRAI,inconnu,2021-12-17,INCONNU,Pas de TVA,
61ba5a252314dc0c6f4ae157,female,bouche à oreille,VRAI,VRAI,2021-11-15 00:00:00,1653396021201.0,VRAI,2021-12-15,VRAI,inconnu,2022-02-12,MICRO,Pas de TVA,
61b8c3852314dc0c6f4ae022,female,recherche web,VRAI,VRAI,2021-11-14 00:00:00,1653396021199.0,VRAI,2021-12-14,VRAI,inconnu,2022-05-02,INCONNU,Pas de TVA,
61b8a7912314dc0c6f4adffc,female,autre,FAUX,FAUX,2021-11-14 00:00:00,1653396021198.0,VRAI,2021-12-14,VRAI,inconnu,,INCONNU,Pas de TVA,
61b8a04f2314dc0c6f4adff0,female,recherche web,VRAI,VRAI,2021-11-14 00:00:00,1653396021197.0,VRAI,2021-12-14,VRAI,inconnu,,INCONNU,Pas de TVA,
61b8470f2314dc0c6f4adf53,male,bouche à oreille,FAUX,FAUX,2021-11-14 00:00:00,1701425488359.0,VRAI,2021-12-14,VRAI,inconnu,2023-12-01,SAS,Pas de TVA,
61b4e00b2314dc0c6f4add9c,male,entreprise partenaire,VRAI,VRAI,2021-11-11 00:00:00,1653396021189.0,VRAI,2021-12-11,VRAI,inconnu,2021-12-13,INCONNU,Pas de TVA,
61b43b072314dc0c6f4add5c,male,bouche à oreille,FAUX,FAUX,2021-11-11 00:00:00,1653396021188.0,VRAI,2021-12-11,VRAI,inconnu,,INCONNU,Pas de TVA,
61b37def2314dc0c6f4adcf6,male,autre,VRAI,VRAI,2021-11-10 00:00:00,1653396021182.0,VRAI,2021-12-10,VRAI,inconnu,2022-04-26,MICRO,Pas de TVA,
61b372462314dc0c6f4adcf0,male,autre,VRAI,FAUX,2021-11-10 00:00:00,1653396021180.0,VRAI,2021-12-10,VRAI,inconnu,2021-12-10,INCONNU,Pas de TVA,
61b32baa2314dc0c6f4adc95,female,autre,VRAI,VRAI,2021-11-10 00:00:00,1663762662557.0,VRAI,2021-12-10,VRAI,inconnu,2022-09-21,INCONNU,Pas de TVA,
61b2300e2314dc0c6f4adbd4,male,bouche à oreille,FAUX,FAUX,2021-11-09 00:00:00,1653396021174.0,VRAI,2021-12-09,VRAI,inconnu,,SARL,Pas de TVA,
61b1bf7e2314dc0c6f4adb46,male,autre,FAUX,FAUX,2021-11-09 00:00:00,1653396021173.0,VRAI,2021-12-09,VRAI,inconnu,2021-12-11,INCONNU,Pas de TVA,
61af319d2314dc0c6f4ad85e,male,bouche à oreille,VRAI,VRAI,2021-11-07 00:00:00,1674648633825.0,VRAI,2021-12-07,VRAI,inconnu,2023-01-25,SAS,Pas de TVA,
61af28f22314dc0c6f4ad856,female,autre,FAUX,FAUX,2021-11-07 00:00:00,1653396021167.0,VRAI,2021-12-07,VRAI,inconnu,2021-12-09,INCONNU,Pas de TVA,
